"Sampling.Unit.Name","Start.Time","End.Time","Spp","Common.Name","Scientific.Name","Count","Date","Latitude","Longitude","SiteName","Ha","Sitio","Wind","Precipitation","PercentCloudCover","DominantCoverType","TidalConditions","VegetationHeight","DisturbGeneral.Collected","VisibleArea.VisibleArea","PercentCover.PercentFlood","CoverType.SecondaryCoverType","PercentCover.PercentVegetated"
"HUENTE4","17:03:00","17:12:00","SNPL","Snowy Plover","Charadrius nivosus",0,2020-02-15,-31.61626,-71.562541,"Huentelauquén",10.43,3,2,0,0,16,1,0,0,100,20,19,0
"HUENTE4","14:08:00","14:17:00","SNPL","Snowy Plover","Charadrius nivosus",0,2021-02-15,-31.61626,-71.562541,"Huentelauquén",10.43,3,1,0,90,16,1,NA,0,100,20,19,0
"HUENTE4","12:25:00","12:35:00","SNPL","Snowy Plover","Charadrius nivosus",1,2022-02-03,-31.61626,-71.562541,"Huentelauquén",10.43,3,2,0,50,16,2,0,0,100,20,19,0
"HUENTE4","13:47:00","14:10:00","SNPL","Snowy Plover","Charadrius nivosus",0,2023-02-13,-31.61626,-71.562541,"Huentelauquén",10.43,3,3,0,0,16,2,0,0,100,10,19,0
"HUENTE5","17:35:00","17:42:00","SNPL","Snowy Plover","Charadrius nivosus",0,2020-02-15,-31.613084,-71.565049,"Huentelauquén",21.25,3,2,0,0,16,1,0,0,100,5,19,0
"HUENTE5","14:21:00","14:33:00","SNPL","Snowy Plover","Charadrius nivosus",0,2021-02-15,-31.613084,-71.565049,"Huentelauquén",21.25,3,1,0,90,16,1,NA,0,100,5,19,0
"HUENTE5","12:12:00","12:22:00","SNPL","Snowy Plover","Charadrius nivosus",1,2022-02-03,-31.613084,-71.565049,"Huentelauquén",21.25,3,2,0,70,16,1,0,0,100,5,19,0
"HUENTE5","13:25:00","13:45:00","SNPL","Snowy Plover","Charadrius nivosus",0,2023-02-13,-31.613084,-71.565049,"Huentelauquén",21.25,3,3,0,0,16,2,1,0,100,5,19,5
"LLUTA4","11:13:00","11:33:00","SNPL","Snowy Plover","Charadrius nivosus",0,2020-01-31,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,80,16,6,1,1,100,15,NA,35
"LLUTA4","11:44:00","12:19:00","SNPL","Snowy Plover","Charadrius nivosus",1,2021-02-03,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,2,0,40,1,4,5,NA,90,5,16,30
"LLUTA4","11:45:00","12:25:00","SNPL","Snowy Plover","Charadrius nivosus",0,2022-02-15,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,2,0,15,1,5,5,0,90,30,16,55
"LLUTA4","09:44:00","10:12:00","SNPL","Snowy Plover","Charadrius nivosus",0,2023-02-14,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,50,1,8,5,1,100,30,16,45
"MAIPO10","12:00:00","12:14:00","SNPL","Snowy Plover","Charadrius nivosus",0,2017-02-11,-33.616449,-71.630613,"SN Humedal río Maipo – Desembocadura",1.78,12,2,0,10,16,1,1,1,NA,NA,NA,NA
"MAIPO10","12:37:00","12:59:00","SNPL","Snowy Plover","Charadrius nivosus",0,2021-01-28,-33.616449,-71.630613,"SN Humedal río Maipo – Desembocadura",1.78,12,1,0,5,16,3,1,0,100,0,99,10
"MAIPO10","10:40:00","10:47:00","SNPL","Snowy Plover","Charadrius nivosus",2,2022-02-15,-33.616449,-71.630613,"SN Humedal río Maipo – Desembocadura",1.78,12,1,0,100,15,1,0,1,100,70,16,0
"MAIPO10","11:36:00","11:43:00","SNPL","Snowy Plover","Charadrius nivosus",0,2023-02-09,-33.616449,-71.630613,"SN Humedal río Maipo – Desembocadura",1.78,12,3,0,100,16,4,0,1,100,45,NA,0
"MAIPO11","12:15:00","12:33:00","SNPL","Snowy Plover","Charadrius nivosus",0,2017-02-11,-33.618084,-71.631124,"SN Humedal río Maipo – Desembocadura",1.87,12,2,0,10,16,1,1,1,NA,NA,NA,NA
"MAIPO11","13:00:00","13:25:00","SNPL","Snowy Plover","Charadrius nivosus",2,2021-01-28,-33.618084,-71.631124,"SN Humedal río Maipo – Desembocadura",1.87,12,1,0,0,16,5,4,0,60,NA,99,30
"MAIPO11","10:22:00","10:27:00","SNPL","Snowy Plover","Charadrius nivosus",0,2022-02-15,-33.618084,-71.631124,"SN Humedal río Maipo – Desembocadura",1.87,12,1,0,100,15,1,0,1,100,90,16,0
"MAIPO11","11:24:00","11:35:00","SNPL","Snowy Plover","Charadrius nivosus",0,2023-02-09,-33.618084,-71.631124,"SN Humedal río Maipo – Desembocadura",1.87,12,3,0,100,16,4,0,1,100,55,NA,0
"MAIPO6","11:12:00","11:20:00","SNPL","Snowy Plover","Charadrius nivosus",0,2017-02-11,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,2,0,10,16,1,1,1,100,0,NA,0
"MAIPO6","11:58:00","12:15:00","SNPL","Snowy Plover","Charadrius nivosus",0,2018-02-11,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,2,0,40,16,4,0,1,100,0,NA,0
"MAIPO6","11:00:00","11:32:00","SNPL","Snowy Plover","Charadrius nivosus",2,2019-02-04,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,3,0,70,16,1,1,1,100,NA,NA,15
"MAIPO6","08:48:00","08:59:00","SNPL","Snowy Plover","Charadrius nivosus",0,2020-01-20,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,1,0,100,16,3,1,1,90,NA,15,20
"MAIPO6","11:33:00","11:47:00","SNPL","Snowy Plover","Charadrius nivosus",0,2021-01-28,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,1,0,10,16,1,0,1,100,0,NA,0
"MAIPO6","12:19:00","12:27:00","SNPL","Snowy Plover","Charadrius nivosus",1,2022-02-15,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,2,0,100,15,1,2,1,90,30,16,10
"MAIPO6","12:24:00","12:40:00","SNPL","Snowy Plover","Charadrius nivosus",0,2023-02-09,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,4,0,100,16,4,1,1,100,5,NA,15
"MANTA8","09:15:00","09:21:00","SNPL","Snowy Plover","Charadrius nivosus",0,2020-02-09,-32.881717,-71.509864,"Mantagua",2.79,9,1,0,100,16,4,2,0,100,30,NA,5
"MANTA8","09:43:00","09:56:00","SNPL","Snowy Plover","Charadrius nivosus",4,2021-01-26,-32.881717,-71.509864,"Mantagua",2.79,9,1,0,100,16,4,2,0,100,30,NA,5
"MANTA8","10:14:00","10:24:00","SNPL","Snowy Plover","Charadrius nivosus",0,2022-02-07,-32.881717,-71.509864,"Mantagua",2.79,9,1,1,100,1,3,3,0,100,40,16,30
"MANTA8","09:51:00","10:01:00","SNPL","Snowy Plover","Charadrius nivosus",0,2023-01-25,-32.881717,-71.509864,"Mantagua",2.79,9,3,0,0,16,4,2,0,100,15,NA,15
"MATAQ4","12:10:00","13:00:00","SOCA","Southern Caracara","Caracara plancus",0,2021-01-20,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,3,0,100,15,8,2,NA,100,50,NA,20
"MATAQ4","10:20:00","11:20:00","SOCA","Southern Caracara","Caracara plancus",1,2022-01-19,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,0,0,0,15,6,2,1,100,30,NA,20
"MATAQ4","15:15:00","16:10:00","SOCA","Southern Caracara","Caracara plancus",0,2023-01-26,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,4,0,0,15,2,3,1,100,70,NA,20
"ANDALIEN1","10:15:00","12:37:00","SOLA","Southern Lapwing","Vanellus chilensis",14,2017-01-25,-36.744351,-73.018256,"Humedal Rocuant - Andalién",10.42,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN1","10:17:00","10:40:00","SOLA","Southern Lapwing","Vanellus chilensis",23,2018-02-03,-36.744351,-73.018256,"Humedal Rocuant - Andalién",10.42,4,0,0,10,15,6,1,1,90,10,1,5
"ANDALIEN1","16:35:00","17:05:00","SOLA","Southern Lapwing","Vanellus chilensis",14,2019-02-06,-36.744351,-73.018256,"Humedal Rocuant - Andalién",10.42,4,0,0,10,15,6,0,1,100,NA,NA,NA
"ANDALIEN1","09:15:00","10:10:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-01-22,-36.744351,-73.018256,"Humedal Rocuant - Andalién",10.42,4,1,0,30,16,4,0,1,90,20,1,5
"ANDALIEN1","14:27:00","15:05:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2021-02-09,-36.744351,-73.018256,"Humedal Rocuant - Andalién",10.42,4,2,0,0,14,8,0,1,90,10,1,0
"ANDALIEN10","13:33:00","13:38:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2017-01-25,-36.737592,-73.038126,"Humedal Rocuant - Andalién",1.04,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN10","11:40:00","11:43:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2018-02-03,-36.737592,-73.038126,"Humedal Rocuant - Andalién",1.04,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN10","18:09:00","18:13:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2019-02-06,-36.737592,-73.038126,"Humedal Rocuant - Andalién",1.04,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN10","11:42:00","11:48:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-01-22,-36.737592,-73.038126,"Humedal Rocuant - Andalién",1.04,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN10","16:07:00","16:09:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-09,-36.737592,-73.038126,"Humedal Rocuant - Andalién",1.04,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN11","13:38:00","13:43:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2017-01-25,-36.737224,-73.040624,"Humedal Rocuant - Andalién",0.82,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN11","11:44:00","11:49:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2018-02-03,-36.737224,-73.040624,"Humedal Rocuant - Andalién",0.82,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDALIEN11","18:13:00","18:14:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2019-02-06,-36.737224,-73.040624,"Humedal Rocuant - Andalién",0.82,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN11","11:48:00","11:54:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2020-01-22,-36.737224,-73.040624,"Humedal Rocuant - Andalién",0.82,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN11","16:10:00","16:12:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-09,-36.737224,-73.040624,"Humedal Rocuant - Andalién",0.82,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN12","13:43:00","13:48:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2017-01-25,-36.736937,-73.043173,"Humedal Rocuant - Andalién",0.6,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN12","11:44:00","11:49:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2018-02-03,-36.736937,-73.043173,"Humedal Rocuant - Andalién",0.6,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN12","18:15:00","18:17:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2019-02-06,-36.736937,-73.043173,"Humedal Rocuant - Andalién",0.6,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN12","11:54:00","12:02:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-01-22,-36.736937,-73.043173,"Humedal Rocuant - Andalién",0.6,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN12","16:14:00","16:18:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-09,-36.736937,-73.043173,"Humedal Rocuant - Andalién",0.6,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN2","12:45:00","12:51:00","SOLA","Southern Lapwing","Vanellus chilensis",20,2017-01-25,-36.741504,-73.015632,"Humedal Rocuant - Andalién",2.26,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN2","10:49:00","11:10:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2018-02-03,-36.741504,-73.015632,"Humedal Rocuant - Andalién",2.26,4,0,0,10,15,6,0,1,90,10,NA,NA
"ANDALIEN2","17:10:00","17:36:00","SOLA","Southern Lapwing","Vanellus chilensis",42,2019-02-06,-36.741504,-73.015632,"Humedal Rocuant - Andalién",2.26,4,0,0,10,15,6,0,1,100,NA,NA,NA
"ANDALIEN2","10:20:00","10:50:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-01-22,-36.741504,-73.015632,"Humedal Rocuant - Andalién",2.26,4,1,0,30,16,4,0,1,90,20,1,5
"ANDALIEN2","15:12:00","15:23:00","SOLA","Southern Lapwing","Vanellus chilensis",15,2021-02-09,-36.741504,-73.015632,"Humedal Rocuant - Andalién",2.26,4,2,0,0,14,8,0,1,90,10,1,0
"ANDALIEN3","12:55:00","13:01:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2017-01-25,-36.739144,-73.018669,"Humedal Rocuant - Andalién",3.43,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN3","11:12:00","11:13:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2018-02-03,-36.739144,-73.018669,"Humedal Rocuant - Andalién",3.43,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN3","17:43:00","17:50:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2019-02-06,-36.739144,-73.018669,"Humedal Rocuant - Andalién",3.43,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN3","11:05:00","11:11:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2020-01-22,-36.739144,-73.018669,"Humedal Rocuant - Andalién",3.43,4,1,0,30,16,3,NA,1,100,NA,NA,NA
"ANDALIEN3","15:29:00","15:36:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-09,-36.739144,-73.018669,"Humedal Rocuant - Andalién",3.43,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN4","13:02:00","13:09:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2017-01-25,-36.738948,-73.022985,"Humedal Rocuant - Andalién",1.86,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN4","11:15:00","11:18:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2018-02-03,-36.738948,-73.022985,"Humedal Rocuant - Andalién",1.86,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN4","17:52:00","17:56:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2019-02-06,-36.738948,-73.022985,"Humedal Rocuant - Andalién",1.86,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN4","11:11:00","11:15:00","SOLA","Southern Lapwing","Vanellus chilensis",7,2020-01-22,-36.738948,-73.022985,"Humedal Rocuant - Andalién",1.86,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN4","15:39:00","15:41:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-09,-36.738948,-73.022985,"Humedal Rocuant - Andalién",1.86,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN5","13:10:00","13:13:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2017-01-25,-36.738802,-73.026126,"Humedal Rocuant - Andalién",1.35,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN5","11:18:00","11:22:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2018-02-03,-36.738802,-73.026126,"Humedal Rocuant - Andalién",1.35,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN5","17:57:00","17:59:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2019-02-06,-36.738802,-73.026126,"Humedal Rocuant - Andalién",1.35,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN5","11:16:00","11:20:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-01-22,-36.738802,-73.026126,"Humedal Rocuant - Andalién",1.35,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN5","15:42:00","15:44:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-09,-36.738802,-73.026126,"Humedal Rocuant - Andalién",1.35,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN6","13:15:00","13:17:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2017-01-25,-36.738644,-73.028761,"Humedal Rocuant - Andalién",1.19,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN6","11:23:00","11:26:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2018-02-03,-36.738644,-73.028761,"Humedal Rocuant - Andalién",1.19,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN6","18:00:00","18:01:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2019-02-06,-36.738644,-73.028761,"Humedal Rocuant - Andalién",1.19,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN6","11:20:00","11:25:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-01-22,-36.738644,-73.028761,"Humedal Rocuant - Andalién",1.19,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN6","15:45:00","15:46:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-09,-36.738644,-73.028761,"Humedal Rocuant - Andalién",1.19,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN7","13:17:00","13:22:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2017-01-25,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN7","11:26:00","11:30:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2018-02-03,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN7","18:02:00","18:04:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2019-02-06,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN7","11:25:00","11:31:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-01-22,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN7","15:52:00","15:57:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-09,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN8","13:22:00","13:28:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2017-01-25,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN8","11:31:00","11:35:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2018-02-03,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN8","18:04:00","18:06:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2019-02-06,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN8","11:31:00","11:38:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2020-01-22,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN8","15:58:00","16:02:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-09,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,2,0,0,16,8,0,1,100,0,NA,0
"CH0","11:14:00","12:05:00","SOLA","Southern Lapwing","Vanellus chilensis",36,2022-02-12,-41.490647,-72.866514,"Coihuín y Chamiza",6.24,2,2,0,20,14,2,1,0,100,20,NA,40
"CH0","17:45:00","17:48:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-02-10,-41.490647,-72.866514,"Coihuín y Chamiza",6.24,2,1,0,40,14,1,1,0,100,75,15,25
"CHA","18:40:00","19:20:00","SOLA","Southern Lapwing","Vanellus chilensis",12,2017-02-14,-41.497786,-72.858587,"Coihuín y Chamiza",69.47,2,0,0,10,14,3,1,1,100,NA,15,70
"CHA","08:49:00","09:35:00","SOLA","Southern Lapwing","Vanellus chilensis",8,2018-02-03,-41.497786,-72.858587,"Coihuín y Chamiza",69.47,2,0,0,10,14,3,1,1,100,NA,15,NA
"CHA1","14:30:00","14:54:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2019-02-07,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,5,14,3,1,1,100,10,15,60
"CHA1","14:45:00","14:54:00","SOLA","Southern Lapwing","Vanellus chilensis",41,2020-02-08,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,3,0,5,14,3,1,1,100,NA,NA,70
"CHA1","13:38:00","13:48:00","SOLA","Southern Lapwing","Vanellus chilensis",25,2020-12-15,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,3,0,30,14,2,2,1,90,20,NA,70
"CHA1","15:15:00","15:32:00","SOLA","Southern Lapwing","Vanellus chilensis",44,2021-02-15,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,0,14,2,1,1,100,40,NA,10
"CHA1","14:27:00","14:57:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2021-03-01,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,4,0,70,14,2,3,0,70,60,NA,20
"CHA1","12:28:00","12:43:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-02-12,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,20,14,2,2,NA,100,30,NA,40
"CHA1","17:30:00","17:39:00","SOLA","Southern Lapwing","Vanellus chilensis",13,2023-02-10,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,1,0,50,14,1,1,1,NA,75,15,15
"CHA2","15:00:00","15:09:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2019-02-07,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,0,0,5,14,3,1,1,100,10,15,50
"CHA2","15:01:00","15:15:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2020-02-08,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,3,0,5,14,3,1,1,100,NA,NA,60
"CHA2","13:58:00","14:05:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2020-12-15,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,3,0,30,14,2,2,0,80,20,NA,50
"CHA2","15:40:00","15:55:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-15,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,2,0,0,14,2,1,NA,100,40,NA,20
"CHA2","15:01:00","15:07:00","SOLA","Southern Lapwing","Vanellus chilensis",24,2021-03-01,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,4,0,70,14,2,3,0,100,60,NA,20
"CHA2","12:45:00","12:56:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-02-12,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,2,0,20,14,2,2,NA,100,30,NA,40
"CHA2","17:08:00","17:14:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2023-02-10,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,0,0,40,14,1,1,0,90,70,15,25
"CHA3","15:11:00","15:15:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2019-02-07,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,0,0,5,14,3,1,1,100,20,15,60
"CHA3","15:23:00","15:30:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-02-08,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,3,0,0,14,3,1,1,100,15,NA,75
"CHA3","14:09:00","14:17:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2020-12-15,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,3,0,20,14,2,1,0,90,20,NA,50
"CHA3","15:59:00","16:11:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-02-15,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,2,0,0,14,2,1,0,100,40,NA,20
"CHA3","15:13:00","15:17:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-03-01,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,4,0,70,14,2,2,0,80,80,NA,0
"CHA3","13:13:00","13:20:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-02-12,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,2,0,10,14,1,1,NA,100,60,NA,20
"CHA3","17:19:00","17:23:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-02-10,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,0,0,40,14,1,1,0,100,80,15,10
"CHA4","15:17:00","15:23:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2019-02-07,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,0,0,5,15,3,1,1,100,20,14,65
"CHA4","15:32:00","15:36:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-02-08,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,0,0,14,3,1,1,100,20,NA,65
"CHA4","14:21:00","14:27:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-12-15,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,0,20,14,2,2,0,100,40,NA,50
"CHA4","16:15:00","16:23:00","SOLA","Southern Lapwing","Vanellus chilensis",8,2021-02-15,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,2,0,0,14,2,2,0,100,50,NA,20
"CHA4","15:22:00","15:25:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-03-01,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,4,0,70,14,2,2,0,80,85,NA,0
"CHA4","12:05:00","12:21:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-02-12,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,2,0,60,14,2,1,0,100,20,NA,40
"CHA4","16:37:00","16:45:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-02-10,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,1,0,40,14,1,1,0,100,70,15,25
"CHA5","15:24:00","16:03:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2019-02-07,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,0,0,5,15,3,1,1,100,25,14,50
"CHA5","15:44:00","15:53:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2020-02-08,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,0,0,14,3,1,1,100,10,NA,90
"CHA5","14:32:00","14:40:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-12-15,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,3,0,10,14,2,2,0,90,40,NA,40
"CHA5","16:28:00","16:35:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2021-02-15,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,0,0,14,2,2,1,100,40,NA,20
"CHA5","15:37:00","15:41:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2021-03-01,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,4,0,70,14,2,0,1,100,90,NA,0
