"Sampling.Unit.Name","Start.Time","End.Time","Spp","Common.Name","Scientific.Name","Count","Date","Latitude","Longitude","SiteName","Ha","Sitio","Wind","Precipitation","PercentCloudCover","DominantCoverType","TidalConditions","VegetationHeight","DisturbGeneral.Collected","VisibleArea.VisibleArea","PercentCover.PercentFlood","CoverType.SecondaryCoverType","PercentCover.PercentVegetated"
"CHA4","14:52:00","15:05:00","SNEG","Snowy Egret","Egretta thula",0,2020-06-24,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,1,0,20,14,2,1,1,100,70,NA,20
"CHA4","13:34:00","13:38:00","SNEG","Snowy Egret","Egretta thula",0,2021-07-12,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,2,0,40,14,2,1,NA,100,40,NA,30
"CHA4","12:52:00","12:55:00","SNEG","Snowy Egret","Egretta thula",0,2022-06-30,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,0,0,90,14,2,1,1,100,30,15,50
"CHA4","14:53:00","14:54:00","SNEG","Snowy Egret","Egretta thula",0,2023-07-06,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,3,100,14,1,0,0,100,95,15,NA
"CHA7","15:39:00","15:52:00","SNEG","Snowy Egret","Egretta thula",1,2020-05-25,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,0,0,0,14,1,1,0,90,20,NA,30
"CHA7","10:51:00","10:59:00","SNEG","Snowy Egret","Egretta thula",0,2020-06-15,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,3,0,80,14,1,2,0,80,20,NA,50
"CHA7","15:49:00","15:56:00","SNEG","Snowy Egret","Egretta thula",0,2020-06-24,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,30,14,1,1,0,90,60,NA,20
"CHA7","13:57:00","13:59:00","SNEG","Snowy Egret","Egretta thula",0,2021-07-12,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,0,2,30,14,2,0,NA,100,80,NA,20
"CHA7","12:15:00","12:18:00","SNEG","Snowy Egret","Egretta thula",0,2022-06-30,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,80,14,2,1,0,100,20,15,50
"CHA7","13:46:00","13:51:00","SNEG","Snowy Egret","Egretta thula",0,2023-07-06,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,70,14,2,1,NA,80,25,15,45
"HUENTE1","10:51:00","11:03:00","SNEG","Snowy Egret","Egretta thula",0,2020-08-31,-31.624883,-71.557245,"Huentelauquén",3.03,3,0,0,100,13,1,1,0,100,50,16,2
"HUENTE1","13:31:00","13:58:00","SNEG","Snowy Egret","Egretta thula",1,2021-08-28,-31.624883,-71.557245,"Huentelauquén",3.03,3,4,0,10,13,1,1,1,100,50,16,2
"HUENTE1","13:34:00","13:44:00","SNEG","Snowy Egret","Egretta thula",0,2022-07-26,-31.624883,-71.557245,"Huentelauquén",3.03,3,2,0,0,13,7,1,1,100,5,16,2
"HUENTE1","14:52:00","15:12:00","SNEG","Snowy Egret","Egretta thula",0,2023-07-09,-31.624883,-71.557245,"Huentelauquén",3.03,3,3,0,70,16,1,0,0,100,5,19,0
"HUENTE2","11:05:00","11:13:00","SNEG","Snowy Egret","Egretta thula",0,2020-08-31,-31.622319,-71.558399,"Huentelauquén",3.16,3,0,0,100,16,1,0,0,100,50,13,0
"HUENTE2","12:58:00","13:25:00","SNEG","Snowy Egret","Egretta thula",2,2021-08-28,-31.622319,-71.558399,"Huentelauquén",3.16,3,4,0,10,16,1,0,1,100,50,13,0
"HUENTE2","12:59:00","13:31:00","SNEG","Snowy Egret","Egretta thula",0,2022-07-26,-31.622319,-71.558399,"Huentelauquén",3.16,3,2,0,0,16,7,0,1,100,5,13,0
"HUENTE2","14:18:00","14:42:00","SNEG","Snowy Egret","Egretta thula",8,2023-07-09,-31.622319,-71.558399,"Huentelauquén",3.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LLUTA3","09:18:00","09:40:00","SNEG","Snowy Egret","Egretta thula",0,2022-07-09,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,100,1,7,5,1,100,5,16,45
"LLUTA3","09:26:00","10:05:00","SNEG","Snowy Egret","Egretta thula",10,2023-07-03,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,100,1,3,5,1,100,5,16,45
"LLUTA4","10:02:00","10:23:00","SNEG","Snowy Egret","Egretta thula",0,2022-07-09,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,7,5,1,90,30,16,55
"LLUTA4","10:06:00","10:24:00","SNEG","Snowy Egret","Egretta thula",20,2023-07-03,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,3,5,1,90,20,16,50
"LLUTA5","10:42:00","11:02:00","SNEG","Snowy Egret","Egretta thula",2,2022-07-09,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,95,1,7,5,1,90,20,16,40
"LLUTA5","10:25:00","10:45:00","SNEG","Snowy Egret","Egretta thula",2,2023-07-03,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,100,1,5,5,1,90,5,16,30
"MAIPO12","11:37:00","11:46:00","SNEG","Snowy Egret","Egretta thula",2,2021-07-06,-33.619747,-71.631544,"SN Humedal río Maipo – Desembocadura",1.65,12,2,0,40,16,3,0,1,100,NA,NA,NA
"MAIPO12","11:46:00","11:49:00","SNEG","Snowy Egret","Egretta thula",0,2022-06-17,-33.619747,-71.631544,"SN Humedal río Maipo – Desembocadura",1.65,12,3,0,0,15,2,NA,0,100,80,16,NA
"MAIPO12","08:00:00","08:02:00","SNEG","Snowy Egret","Egretta thula",0,2023-07-06,-33.619747,-71.631544,"SN Humedal río Maipo – Desembocadura",1.65,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MAIPO13","11:48:00","11:59:00","SNEG","Snowy Egret","Egretta thula",7,2021-07-06,-33.621414,-71.631858,"SN Humedal río Maipo – Desembocadura",2.01,12,2,0,40,16,3,0,1,100,NA,15,NA
"MAIPO13","11:40:00","11:43:00","SNEG","Snowy Egret","Egretta thula",0,2022-06-17,-33.621414,-71.631858,"SN Humedal río Maipo – Desembocadura",2.01,12,3,0,0,15,2,NA,1,100,80,16,NA
"MAIPO13","08:00:00","08:02:00","SNEG","Snowy Egret","Egretta thula",0,2023-07-06,-33.621414,-71.631858,"SN Humedal río Maipo – Desembocadura",2.01,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MAIPO14","13:33:00","13:40:00","SNEG","Snowy Egret","Egretta thula",0,2022-06-17,-33.620936,-71.628032,"SN Humedal río Maipo – Desembocadura",4.52,12,2,0,0,1,3,NA,0,90,60,NA,30
"MAIPO14","08:16:00","08:45:00","SNEG","Snowy Egret","Egretta thula",2,2023-07-06,-33.620936,-71.628032,"SN Humedal río Maipo – Desembocadura",4.52,12,0,0,NA,14,3,1,1,100,70,15,5
"MANTA14","10:57:00","11:02:00","SNEG","Snowy Egret","Egretta thula",0,2020-07-23,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,10,1,4,2,NA,100,50,NA,50
"MANTA14","13:14:00","13:22:00","SNEG","Snowy Egret","Egretta thula",1,2021-07-15,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,4,5,1,95,NA,NA,5
"MANTA14","11:02:00","11:05:00","SNEG","Snowy Egret","Egretta thula",0,2022-06-28,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,3,5,NA,60,40,NA,60
"MANTA14","17:08:00","17:13:00","SNEG","Snowy Egret","Egretta thula",0,2023-07-12,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,NA,1,3,5,0,85,70,NA,25
"MANTA3","09:00:00","09:12:00","SNEG","Snowy Egret","Egretta thula",0,2020-07-23,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,10,1,4,5,NA,50,60,99,40
"MANTA3","10:16:00","10:23:00","SNEG","Snowy Egret","Egretta thula",0,2021-07-15,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,0,1,6,1,1,80,30,NA,50
"MANTA3","08:52:00","09:01:00","SNEG","Snowy Egret","Egretta thula",0,2022-06-28,-32.882715,-71.501206,"Mantagua",2.79,9,2,0,0,1,4,5,0,70,15,NA,80
"MANTA3","14:44:00","15:04:00","SNEG","Snowy Egret","Egretta thula",1,2023-07-12,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,NA,1,3,5,1,70,45,NA,40
"MANTA4","09:14:00","09:33:00","SNEG","Snowy Egret","Egretta thula",0,2020-07-23,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,10,1,4,5,NA,80,35,NA,65
"MANTA4","10:24:00","10:37:00","SNEG","Snowy Egret","Egretta thula",0,2021-07-15,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,0,1,6,5,1,80,NA,NA,20
"MANTA4","09:02:00","09:17:00","SNEG","Snowy Egret","Egretta thula",0,2022-06-28,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,0,2,4,5,0,50,20,NA,80
"MANTA4","15:07:00","15:21:00","SNEG","Snowy Egret","Egretta thula",2,2023-07-12,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,NA,1,3,5,0,75,70,NA,30
"MATAQ3","14:20:00","15:05:00","SNEG","Snowy Egret","Egretta thula",1,2022-07-02,-34.997417,-72.181099,"Río Mataquito – Desembocadura",28.57,11,3,0,10,15,5,0,1,100,100,NA,NA
"MATAQ3","14:05:00","14:45:00","SNEG","Snowy Egret","Egretta thula",24,2023-06-17,-34.997417,-72.181099,"Río Mataquito – Desembocadura",28.57,11,3,0,30,15,5,3,1,100,80,NA,10
"MATAQ4","15:50:00","16:40:00","SNEG","Snowy Egret","Egretta thula",1,2022-07-02,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,2,0,5,15,5,1,1,100,80,NA,10
"MATAQ4","15:05:00","16:00:00","SNEG","Snowy Egret","Egretta thula",2,2023-06-17,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,4,0,50,15,8,3,1,100,80,NA,10
"MATAQ6","13:30:00","13:50:00","SNEG","Snowy Egret","Egretta thula",1,2022-07-02,-34.9909099,-72.182579,"Río Mataquito – Desembocadura",28.23,11,4,0,30,15,5,1,1,100,70,16,10
"MATAQ6","13:25:00","13:52:00","SNEG","Snowy Egret","Egretta thula",14,2023-06-17,-34.9909099,-72.182579,"Río Mataquito – Desembocadura",28.23,11,3,0,60,14,6,2,NA,100,60,16,10
"PU1","11:40:00","12:00:00","SNEG","Snowy Egret","Egretta thula",0,2020-07-26,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,1,60,14,8,1,1,100,40,NA,40
"PU1","10:52:00","11:12:00","SNEG","Snowy Egret","Egretta thula",1,2020-10-12,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,80,14,2,1,0,100,60,NA,30
"PU1","08:04:00","08:20:00","SNEG","Snowy Egret","Egretta thula",0,2020-10-16,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,100,14,7,1,1,100,40,NA,50
"PU1","15:04:00","15:23:00","SNEG","Snowy Egret","Egretta thula",0,2023-07-07,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,0,90,14,2,1,0,70,50,NA,50
"PU2","12:36:00","12:55:00","SNEG","Snowy Egret","Egretta thula",0,2020-07-26,-41.784207,-73.210195,"Humedales de Calbuco - Pureo",16.9,7,3,1,100,19,8,1,1,100,60,NA,20
"PU2","11:53:00","12:08:00","SNEG","Snowy Egret","Egretta thula",1,2020-10-12,-41.784207,-73.210195,"Humedales de Calbuco - Pureo",16.9,7,1,0,10,19,1,1,0,100,60,NA,30
"PU2","09:00:00","09:09:00","SNEG","Snowy Egret","Egretta thula",0,2020-10-16,-41.784207,-73.210195,"Humedales de Calbuco - Pureo",16.9,7,1,0,90,19,8,1,1,100,60,NA,30
"QH","13:01:00","13:31:00","SNEG","Snowy Egret","Egretta thula",0,2020-07-26,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,2,1,80,14,8,1,NA,90,40,1,40
"QH","12:18:00","12:33:00","SNEG","Snowy Egret","Egretta thula",1,2020-10-12,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,1,0,50,14,1,1,0,80,40,1,20
"QH","09:21:00","09:39:00","SNEG","Snowy Egret","Egretta thula",0,2020-10-16,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,2,0,90,14,8,1,0,80,10,1,40
"QH","14:22:00","14:45:00","SNEG","Snowy Egret","Egretta thula",0,2023-07-07,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,1,0,80,14,2,1,0,70,50,NA,50
"RL3","09:50:00","10:10:00","SNEG","Snowy Egret","Egretta thula",1,2022-07-13,-41.702648,-73.091733,"Humedales de Calbuco - Estero Rulo",6.63,5,0,0,30,14,4,1,0,100,40,17,30
"RL3","16:03:00","16:12:00","SNEG","Snowy Egret","Egretta thula",0,2023-07-10,-41.702648,-73.091733,"Humedales de Calbuco - Estero Rulo",6.63,5,1,0,0,14,2,1,0,NA,25,17,50
"COQ25","10:05:00","10:23:00","SNPL","Snowy Plover","Charadrius nivosus",2,2022-07-09,-29.861552,-71.276106,"Bahía de Coquimbo - río Elqui - Desembocadura",11.43,1,4,0,80,16,7,1,1,100,10,NA,10
"COQ25","09:41:00","10:07:00","SNPL","Snowy Plover","Charadrius nivosus",0,2023-07-13,-29.861552,-71.276106,"Bahía de Coquimbo - río Elqui - Desembocadura",11.43,1,0,0,0,16,1,2,1,100,NA,NA,10
"COQ26","09:33:00","10:03:00","SNPL","Snowy Plover","Charadrius nivosus",5,2022-07-09,-29.852536,-71.277323,"Bahía de Coquimbo - río Elqui - Desembocadura",14.31,1,4,0,80,16,7,1,1,100,10,NA,10
"COQ26","09:01:00","09:37:00","SNPL","Snowy Plover","Charadrius nivosus",11,2023-07-13,-29.852536,-71.277323,"Bahía de Coquimbo - río Elqui - Desembocadura",14.31,1,0,0,0,16,1,NA,1,100,NA,NA,NA
"COQ27","09:10:00","09:32:00","SNPL","Snowy Plover","Charadrius nivosus",0,2022-07-09,-29.843966,-71.279002,"Bahía de Coquimbo - río Elqui - Desembocadura",16.71,1,3,0,100,16,7,1,1,100,10,NA,10
"COQ27","08:38:00","08:59:00","SNPL","Snowy Plover","Charadrius nivosus",1,2023-07-13,-29.843966,-71.279002,"Bahía de Coquimbo - río Elqui - Desembocadura",16.71,1,1,0,0,16,1,NA,1,100,NA,NA,NA
"HUENTE1","10:51:00","11:03:00","SNPL","Snowy Plover","Charadrius nivosus",0,2020-08-31,-31.624883,-71.557245,"Huentelauquén",3.03,3,0,0,100,13,1,1,0,100,50,16,2
"HUENTE1","13:31:00","13:58:00","SNPL","Snowy Plover","Charadrius nivosus",0,2021-08-28,-31.624883,-71.557245,"Huentelauquén",3.03,3,4,0,10,13,1,1,1,100,50,16,2
"HUENTE1","13:34:00","13:44:00","SNPL","Snowy Plover","Charadrius nivosus",7,2022-07-26,-31.624883,-71.557245,"Huentelauquén",3.03,3,2,0,0,13,7,1,1,100,5,16,2
"HUENTE1","14:52:00","15:12:00","SNPL","Snowy Plover","Charadrius nivosus",13,2023-07-09,-31.624883,-71.557245,"Huentelauquén",3.03,3,3,0,70,16,1,0,0,100,5,19,0
"HUENTE2","11:05:00","11:13:00","SNPL","Snowy Plover","Charadrius nivosus",0,2020-08-31,-31.622319,-71.558399,"Huentelauquén",3.16,3,0,0,100,16,1,0,0,100,50,13,0
"HUENTE2","12:58:00","13:25:00","SNPL","Snowy Plover","Charadrius nivosus",14,2021-08-28,-31.622319,-71.558399,"Huentelauquén",3.16,3,4,0,10,16,1,0,1,100,50,13,0
"HUENTE2","12:59:00","13:31:00","SNPL","Snowy Plover","Charadrius nivosus",34,2022-07-26,-31.622319,-71.558399,"Huentelauquén",3.16,3,2,0,0,16,7,0,1,100,5,13,0
"HUENTE2","14:18:00","14:42:00","SNPL","Snowy Plover","Charadrius nivosus",47,2023-07-09,-31.622319,-71.558399,"Huentelauquén",3.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUENTE3","11:15:00","11:32:00","SNPL","Snowy Plover","Charadrius nivosus",12,2020-08-31,-31.619121,-71.561244,"Huentelauquén",6.83,3,0,0,100,16,1,1,0,100,20,19,10
"HUENTE3","12:45:00","12:55:00","SNPL","Snowy Plover","Charadrius nivosus",0,2021-08-28,-31.619121,-71.561244,"Huentelauquén",6.83,3,4,0,20,16,2,1,1,100,20,19,10
"HUENTE3","12:33:00","12:56:00","SNPL","Snowy Plover","Charadrius nivosus",0,2022-07-26,-31.619121,-71.561244,"Huentelauquén",6.83,3,2,0,0,16,7,1,1,100,10,19,10
"HUENTE3","13:49:00","14:12:00","SNPL","Snowy Plover","Charadrius nivosus",8,2023-07-09,-31.619121,-71.561244,"Huentelauquén",6.83,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MANTA7","09:59:00","10:32:00","SNPL","Snowy Plover","Charadrius nivosus",0,2020-07-23,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,10,16,4,2,NA,100,65,NA,10
"MANTA7","11:07:00","11:33:00","SNPL","Snowy Plover","Charadrius nivosus",4,2021-07-15,-32.883818,-71.509994,"Mantagua",6.14,9,0,0,0,1,4,1,1,100,NA,16,10
"MANTA7","09:51:00","10:06:00","SNPL","Snowy Plover","Charadrius nivosus",0,2022-06-28,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,0,1,1,4,0,100,20,16,20
"MANTA7","16:07:00","16:17:00","SNPL","Snowy Plover","Charadrius nivosus",0,2023-07-12,-32.883818,-71.509994,"Mantagua",6.14,9,2,0,NA,16,3,1,0,90,20,NA,15
"QH","13:01:00","13:31:00","SOCA","Southern Caracara","Caracara plancus",0,2020-07-26,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,2,1,80,14,8,1,NA,90,40,1,40
"QH","12:18:00","12:33:00","SOCA","Southern Caracara","Caracara plancus",1,2020-10-12,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,1,0,50,14,1,1,0,80,40,1,20
"QH","09:21:00","09:39:00","SOCA","Southern Caracara","Caracara plancus",0,2020-10-16,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,2,0,90,14,8,1,0,80,10,1,40
"QH","14:22:00","14:45:00","SOCA","Southern Caracara","Caracara plancus",0,2023-07-07,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,1,0,80,14,2,1,0,70,50,NA,50
"CF","12:10:00","12:25:00","SOLA","Southern Lapwing","Vanellus chilensis",113,2020-07-26,-41.794566,-73.207032,"Humedales de Calbuco - Pureo",1.74,7,4,1,90,17,8,0,1,90,30,NA,0
"CF","11:17:00","11:26:00","SOLA","Southern Lapwing","Vanellus chilensis",8,2020-10-12,-41.794566,-73.207032,"Humedales de Calbuco - Pureo",1.74,7,2,0,70,17,1,0,1,100,70,NA,NA
"CF","08:34:00","08:44:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2020-10-16,-41.794566,-73.207032,"Humedales de Calbuco - Pureo",1.74,7,2,0,100,17,8,0,1,100,50,NA,0
"CH0","13:18:00","13:23:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2022-06-30,-41.490647,-72.866514,"Coihuín y Chamiza",6.24,2,0,0,80,14,4,1,1,100,50,15,30
"CH0","14:44:00","14:47:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-07-06,-41.490647,-72.866514,"Coihuín y Chamiza",6.24,2,3,3,100,14,1,0,0,80,95,15,NA
"CHA1","14:17:00","14:28:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2020-05-25,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,10,14,2,2,0,90,30,0,30
"CHA1","09:08:00","09:25:00","SOLA","Southern Lapwing","Vanellus chilensis",25,2020-06-15,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,80,14,2,2,0,90,20,NA,70
"CHA1","14:01:00","14:19:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2020-06-24,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,1,0,20,14,2,2,0,100,50,NA,40
"CHA1","13:08:00","13:13:00","SOLA","Southern Lapwing","Vanellus chilensis",41,2021-07-12,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,40,14,2,1,NA,100,30,NA,50
"CHA1","13:13:00","13:17:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2022-06-30,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,90,14,2,1,1,100,50,15,40
"CHA1","14:36:00","14:41:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2023-07-06,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,3,3,100,14,1,1,1,NA,80,15,5
"CHA2","14:33:00","14:38:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-05-25,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHA2","09:29:00","09:38:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2020-06-15,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,2,0,80,14,2,2,0,80,10,NA,50
"CHA2","14:21:00","14:29:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2020-06-24,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,1,0,30,14,2,2,0,90,50,NA,30
"CHA2","13:16:00","13:23:00","SOLA","Southern Lapwing","Vanellus chilensis",9,2021-07-12,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,2,0,40,14,2,1,NA,100,30,NA,40
"CHA2","13:07:00","13:10:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-06-30,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,0,0,90,14,2,1,0,100,30,15,50
"CHA2","14:49:00","14:50:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-06,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,3,3,100,14,1,0,0,100,90,15,NA
"CHA3","14:41:00","14:52:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-05-25,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,0,0,10,14,2,1,0,90,50,NA,20
"CHA3","09:40:00","09:49:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-06-15,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,3,0,80,14,2,2,0,80,10,NA,60
"CHA3","14:32:00","14:49:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-06-24,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHA3","13:27:00","13:30:00","SOLA","Southern Lapwing","Vanellus chilensis",15,2021-07-12,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,2,0,30,14,2,1,NA,100,30,NA,40
"CHA3","12:59:00","13:01:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2022-06-30,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,0,0,90,14,2,1,1,100,40,15,50
"CHA3","14:51:00","14:52:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-06,-41.494544,-72.861148,"Coihuín y Chamiza",6.78,2,3,3,100,14,1,0,0,100,95,15,NA
"CHA4","14:55:00","15:13:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-05-25,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,0,0,0,14,2,1,1,100,60,NA,20
"CHA4","09:58:00","10:10:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-06-15,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,0,90,14,2,2,0,100,10,NA,80
"CHA4","14:52:00","15:05:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-06-24,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,1,0,20,14,2,1,1,100,70,NA,20
"CHA4","13:34:00","13:38:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-12,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,2,0,40,14,2,1,NA,100,40,NA,30
"CHA4","12:52:00","12:55:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2022-06-30,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,0,0,90,14,2,1,1,100,30,15,50
"CHA4","14:53:00","14:54:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-06,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,3,100,14,1,0,0,100,95,15,NA
"CHA5","15:17:00","15:22:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2020-05-25,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,0,0,0,14,1,1,1,100,40,NA,20
"CHA5","10:16:00","10:33:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-06-15,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"CHA5","15:14:00","15:28:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2020-06-24,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,1,0,30,14,2,1,1,100,80,NA,10
"CHA5","13:41:00","13:50:00","SOLA","Southern Lapwing","Vanellus chilensis",18,2021-07-12,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,0,40,14,2,1,NA,100,60,NA,30
"CHA5","12:36:00","12:46:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2022-06-30,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,0,0,90,14,2,1,0,100,20,15,50
"CHA5","14:25:00","14:30:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-07-06,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,1,90,14,2,1,0,100,60,15,30
"CHA6","15:25:00","15:33:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-05-25,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,0,0,0,14,1,1,0,100,40,NA,30
"CHA6","10:38:00","10:48:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2020-06-15,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,3,0,90,14,1,2,0,90,30,NA,50
"CHA6","15:31:00","15:46:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-06-24,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,1,0,30,14,2,1,0,100,70,NA,10
"CHA6","13:53:00","13:54:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-12,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,2,0,40,14,1,1,NA,100,70,NA,20
"CHA6","12:27:00","12:33:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-06-30,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,0,0,90,14,2,1,1,100,40,15,30
"CHA6","14:02:00","14:20:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2023-07-06,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,1,1,80,14,2,1,0,NA,55,15,45
"CHA7","15:39:00","15:52:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2020-05-25,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,0,0,0,14,1,1,0,90,20,NA,30
"CHA7","10:51:00","10:59:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-06-15,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,3,0,80,14,1,2,0,80,20,NA,50
